0.413606 1036
0.810333 2454
1.20706 3670
1.60379 4784
2.00051 6076
2.39724 7010
2.79396 8218
3.19069 8840
3.58742 9676
3.98414 9992
4.38087 10704
4.7776 11610
5.17432 12574
5.57105 13142
5.96777 13558
6.3645 14552
6.76123 15254
7.15795 15904
7.55468 16438
7.95141 17022
8.34813 17242
8.74486 17484
9.14159 18088
9.53831 19052
9.93504 18964
10.3318 19092
10.7285 19234
11.1252 19630
11.5219 20222
11.9187 19832
12.3154 20156
12.7121 20000
13.1088 19730
13.5056 19558
13.9023 19948
14.299 19700
14.6958 19672
15.0925 19328
15.4892 18832
15.8859 18592
16.2827 18750
16.6794 18708
17.0761 18068
17.4728 18028
17.8696 17632
18.2663 17320
18.663 16986
19.0597 16404
19.4565 16208
19.8532 15368
20.2499 14448
20.6466 13390
21.0434 12576
21.4401 11734
21.8368 11302
22.2336 10796
22.6303 10294
23.027 9556
23.4237 9340
23.8205 9010
24.2172 8538
24.6139 8134
25.0106 7764
25.4074 7488
25.8041 7038
26.2008 6738
26.5975 6408
26.9943 5998
27.391 5766
27.7877 5136
28.1844 5086
28.5812 4618
28.9779 4422
29.3746 4112
29.7714 3818
30.1681 3428
30.5648 3228
30.9615 3094
31.3583 2860
31.755 2626
32.1517 2246
32.5484 2136
32.9452 1922
33.3419 1786
33.7386 1676
34.1353 1440
34.5321 1360
34.9288 1080
35.3255 1060
35.7222 970
36.119 832
36.5157 794
36.9124 614
37.3092 490
37.7059 458
38.1026 402
38.4993 276
38.8961 204
39.2928 118
39.6895 44
