0.410414 1272
0.807847 2988
1.20528 4544
1.60271 5304
2.00015 6168
2.39758 6952
2.79501 8124
3.19244 8472
3.58988 9524
3.98731 10144
4.38474 10644
4.78217 11442
5.17961 11836
5.57704 12360
5.97447 13340
6.37191 13760
6.76934 14682
7.16677 15608
7.5642 15932
7.96164 16380
8.35907 16632
8.7565 16626
9.15394 17328
9.55137 18380
9.9488 18108
10.3462 19086
10.7437 19574
11.1411 19190
11.5385 19492
11.936 19608
12.3334 19070
12.7308 19310
13.1283 19422
13.5257 19124
13.9231 19208
14.3206 19098
14.718 19238
15.1154 19330
15.5129 19364
15.9103 19674
16.3077 19622
16.7052 18964
17.1026 19368
17.5 18398
17.8975 18100
18.2949 18178
18.6923 17458
19.0898 17000
19.4872 16648
19.8846 15638
20.2821 14272
20.6795 13240
21.0769 12306
21.4744 11730
21.8718 11264
22.2692 10840
22.6667 10194
23.0641 9532
23.4615 9356
23.8589 8960
24.2564 8670
24.6538 8118
25.0512 7834
25.4487 7508
25.8461 7204
26.2435 6754
26.641 6720
27.0384 6130
27.4358 5604
27.8333 5628
28.2307 5050
28.6281 4748
29.0256 4694
29.423 4460
29.8204 4080
30.2179 3664
30.6153 3500
31.0127 3198
31.4102 2920
31.8076 2780
32.205 2496
32.6025 2318
32.9999 2254
33.3973 2066
33.7948 1896
34.1922 1684
34.5896 1564
34.9871 1396
35.3845 1312
35.7819 1124
36.1794 920
36.5768 726
36.9742 618
37.3717 600
37.7691 440
38.1665 362
38.564 260
38.9614 168
39.3588 80
39.7563 42
