0.41846 1228
0.817551 3040
1.21664 4334
1.61573 5928
2.01482 6942
2.41391 7498
2.81301 8730
3.2121 9994
3.61119 10544
4.01028 11124
4.40937 11766
4.80846 12360
5.20755 13062
5.60664 14042
6.00573 14818
6.40482 15088
6.80391 15642
7.20301 16132
7.6021 16676
8.00119 17046
8.40028 17548
8.79937 18084
9.19846 18674
9.59755 18828
9.99664 19324
10.3957 19106
10.7948 19188
11.1939 19414
11.593 19302
11.9921 19554
12.3912 19676
12.7903 20136
13.1894 20030
13.5885 19476
13.9876 19466
14.3866 19406
14.7857 19634
15.1848 19816
15.5839 19214
15.983 19606
16.3821 19516
16.7812 18950
17.1803 18872
17.5794 18264
17.9785 18078
18.3776 17062
18.7766 17258
19.1757 16012
19.5748 15548
19.9739 15052
20.373 14038
20.7721 13206
21.1712 11930
21.5703 11276
21.9694 10632
22.3685 10262
22.7676 9656
23.1666 9220
23.5657 8584
23.9648 8000
24.3639 7642
24.763 7638
25.1621 7184
25.5612 6874
25.9603 6500
26.3594 6038
26.7585 5820
27.1576 5522
27.5566 5242
27.9557 4826
28.3548 4486
28.7539 4238
29.153 4142
29.5521 3742
29.9512 3392
30.3503 3248
30.7494 3138
31.1485 2804
31.5476 2710
31.9466 2416
32.3457 2334
32.7448 2024
33.1439 1830
33.543 1638
33.9421 1568
34.3412 1496
34.7403 1354
35.1394 1104
35.5385 1032
35.9376 956
36.3366 702
36.7357 584
37.1348 526
37.5339 372
37.933 354
38.3321 240
38.7312 182
39.1303 110
39.5294 72
39.9285 24
